u,v,w
1.4647384442336335e-06,-1.023341857971773e-05,-1.553391759203675e-06
1.0220990877703738e-06,-9.719282435902639e-06,-3.0085791434121096e-06
5.738558228944792e-07,-8.987132491835732e-06,-4.335521754889833e-06
1.3226027855484737e-07,-8.064462897754401e-06,-5.509039829114767e-06
-2.91193308399996e-07,-6.9801923525982415e-06,-6.509618225361013e-06
-6.860107481950787e-07,-5.763847402669137e-06,-7.322691037903618e-06
-6.146347839452583e-07,-5.747286425138849e-06,-7.376844293114404e-06
-9.796192036495127e-07,-4.426273134798025e-06,-7.981660987210958e-06
-1.2992501304717287e-06,-3.034748889370715e-06,-8.381872533800157e-06
-1.5667133282817361e-06,-1.6016614598229329e-06,-8.57475742170492e-06
-1.7765621233472987e-06,-1.5547497021350946e-07,-8.560471271785401e-06
-1.9247198725311787e-06,1.2758518198427427e-06,-8.341851102703344e-06
-2.008477534654445e-06,2.664897330372069e-06,-7.924309412892745e-06
-2.026489058363946e-06,3.9848317131945445e-06,-7.315796625594623e-06
-1.9787647673506126e-06,5.209500261571102e-06,-6.526818664512812e-06
-1.8666613058314518e-06,6.313541470073118e-06,-5.570504262359014e-06
-1.6928655300948332e-06,7.272550235956391e-06,-4.4627218122227675e-06
-1.4613686137281642e-06,8.063304932616498e-06,-3.2222462604343457e-06
-1.1774253830744887e-06,8.664086826270868e-06,-1.870971028286505e-06
-8.474926049810297e-07,9.055128624023423e-06,-4.3414697594632807e-07
-4.791390546273299e-07,9.2192318362694e-06,1.0593902394557442e-06
-8.092049222360358e-08,9.142585319004787e-06,2.5770696271417614e-06
3.3778485615488816e-07,8.815795345115306e-06,4.082604061974248e-06
7.669793863802857e-07,8.235098673333391e-06,5.536292866265127e-06
1.196278923026187e-06,7.4036769474622905e-06,6.895724964634609e-06
1.6151578459441045e-06,6.332932297808998e-06,8.116977020964151e-06
2.0131837862325418e-06,5.043534388309769e-06,9.156348206376773e-06
2.380221649876452e-06,3.5660232414199278e-06,9.972595454583395e-06
2.7066001333637016e-06,1.9407595998318433e-06,1.0529542716699913e-05
2.983256498501052e-06,2.1705667617336377e-07,1.0798849271028696e-05
3.201898897189242e-06,-1.5485996868040952e-06,1.076264631864014e-05
3.355236772811506e-06,-3.2952325309979427e-06,1.0415695933565929e-05
3.437316631511575e-06,-4.96081204197697e-06,9.766706199516492e-06
3.443959870117813e-06,-6.486143997371234e-06,8.83847857089376e-06
3.3732433853414664e-06,-7.818745632160116e-06,7.666698861396487e-06
3.2259169621182642e-06,-8.916158008224356e-06,6.297415838813129e-06
3.0056393218915923e-06,-9.748189599809066e-06,4.783530705405847e-06
2.7189479786373644e-06,-1.0297785567988514e-05,3.180848386200644e-06
2.3749447026012753e-06,-1.056051631903751e-05,1.544321140074954e-06
1.9847498314982725e-06,-1.0542968245949106e-05,-7.49877298250181e-08
1.5608263529887153e-06,-1.0260496148350316e-05,-1.631927560245695e-06
1.1162850643527816e-06,-9.734818472174421e-06,-3.0882458778675144e-06
6.642602200782159e-07,-8.991831972759981e-06,-4.412715923981335e-06
2.1740708088238186e-07,-8.059860084568098e-06,-5.580686178711783e-06
-2.1246470731950825e-07,-6.968395110387353e-06,-6.573333753186346e-06
-6.14634783945254e-07,-5.7472864251388645e-06,-7.376844293114397e-06
-5.427153021440792e-07,-5.72301247016727e-06,-7.4311443677007745e-06
-9.15108500709278e-07,-4.400460482406533e-06,-8.023865304063648e-06
-1.2428625969347962e-06,-3.0103282010564682e-06,-8.412082806914264e-06
-1.5191643920040683e-06,-1.581235301567734e-06,-8.59373658383657e-06
-1.7385894833765411e-06,-1.4121243608207201e-07,-8.569501838346942e-06
-1.8970868146177429e-06,1.2822804611467251e-06,-8.34259565508832e-06
-1.991960874428003e-06,2.6623548985982558e-06,-7.91867969656779e-06
-2.021853784699135e-06,3.972725048991752e-06,-7.305833908142154e-06
-1.986726804812663e-06,5.187773905740198e-06,-6.51458538326418e-06
-1.887839209393844e-06,6.282658240970013e-06,-5.557985265982969e-06
-1.7277215518290192e-06,7.2334607111277366e-06,-4.451732444990488e-06
-1.5101396158112276e-06,8.01740539132954e-06,-3.214344133795204e-06
-1.2400446972830232e-06,8.613162404792992e-06,-1.867368795676465e-06
-9.235053308770715e-07,9.00127543490695e-06,-4.356252297289402e-07
-5.676155585412831e-07,9.16474919045501e-06,1.052567113516151e-06
-1.803759664280649e-07,9.089828171712046e-06,2.5652257458599613e-06
2.2945332871128862e-07,8.76697953091814e-06,4.06669544254156e-06
6.525234742574091e-07,8.192059573017816e-06,5.517896211238083e-06
1.0790806412908035e-06,7.367597420984822e-06,6.876940445117799e-06
1.4991461151017997e-06,6.304077195164327e-06,8.100216252155889e-06
1.9026746709693752e-06,5.021051870292297e-06,9.143994960151876e-06
2.2796802210735937e-06,3.5478880671250267e-06,9.966559399943155e-06
2.6203352035105055e-06,1.9239284140449667e-06,1.0530771509159426e-05
2.915075189125119e-06,1.9787066577052275e-07,1.0806908380488055e-05
3.154763155650922e-06,-1.573793455258997e-06,1.0775498543451174e-05
3.330974422676041e-06,-3.3293480406552946e-06,1.0429793386572626e-05
3.4364404780676994e-06,-5.005349695598584e-06,9.777438656025122e-06
3.465635785836041e-06,-6.540759980895533e-06,8.84091790559167e-06
3.415421702208736e-06,-7.881199685875011e-06,7.656477205047175e-06
3.2856064341149917e-06,-8.982667220263636e-06,6.271520486043129e-06
3.0792705151756553e-06,-9.81409416341006e-06,4.740820267926795e-06
2.802755258172982e-06,-1.0358346998425692e-05,3.1221848156376807e-06
2.4652994209934874e-06,-1.061165215296859e-05,1.472330231887948e-06
2.0783989532040886e-06,-1.0581776962786988e-05,-1.5641897154457232e-07
1.655020403885754e-06,-1.028550998173093e-05,-1.7182662762177813e-06
1.2088056798798082e-06,-9.746001188682893e-06,-3.1749036752332307e-06
7.533736496298535e-07,-8.990388520160443e-06,-4.4955224687229775e-06
3.0177469744237717e-07,-8.047940360202578e-06,-5.656207451884998e-06
-1.3389147651102257e-07,-6.948764249224981e-06,-6.639038227399039e-06
-5.427153021440716e-07,-5.723012470167286e-06,-7.431144367700767e-06
-4.7045057828771863e-07,-5.6908617875337896e-06,-7.485319769694405e-06
-8.49509513080248e-07,-4.36746976724922e-06,-8.064276964425855e-06
-1.18464291637945e-06,-2.9798976234503268e-06,-8.439176769258685e-06
-1.4690828045765416e-06,-1.5563127709390986e-06,-8.608706944046921e-06
-1.697466359778133e-06,-1.2417792681090756e-07,-8.574112466688455e-06
-1.8658007368484605e-06,1.289683193520835e-06,-8.339006405378223e-06
-1.971428803236728e-06,2.659049549143164e-06,-7.909283746807924e-06
-2.0129973989787823e-06,3.958305502253915e-06,-7.29310877954889e-06
-1.9904268647779613e-06,5.162484865262978e-06,-6.50095759365919e-06
-1.9048791143693055e-06,6.247357846069695e-06,-5.545707058740146e-06
-1.7587208503876317e-06,7.189566875770834e-06,-4.442768331060925e-06
-1.555478235253528e-06,7.966825106242441e-06,-3.2102650502791626e-06
-1.299779247682894e-06,8.558200620395047e-06,-1.86925271512087e-06
-9.972801525830824e-07,8.944517621733386e-06,-4.439654424949827e-07
-6.545733092086431e-07,9.108909906427306e-06,1.0379406201163502e-06
-2.790754305662777e-07,9.037558172642641e-06,2.5452001480006894e-06
1.2110117723549697e-07,8.720627911387261e-06,4.042884732381795e-06
5.372869475239668e-07,8.153397034566068e-06,5.492579694166074e-06
9.603900983335237e-07,7.33752311749148e-06,6.85289953235403e-06
1.3810120362768894e-06,6.2823534302989866e-06,8.080444461685191e-06
1.7895288349343641e-06,5.006133024934197e-06,9.131275773276112e-06
2.17613583583904e-06,3.536922863780971e-06,9.96294285861522e-06
2.5308743723853576e-06,1.9130057126294074e-06,1.0537028624164099e-05
2.8436882574313435e-06,1.8253856496269558e-07,1.082208855281379e-05
3.1045819504358703e-06,-1.597777445132915e-06,1.079673715026009e-05
3.3039557548621528e-06,-3.36516536494128e-06,1.0452491766973901e-05
3.433161129890724e-06,-5.054367233050752e-06,9.795857003862519e-06
3.485249133674533e-06,-6.602088281190799e-06,8.84909898115774e-06
3.455796809303111e-06,-7.951711878016175e-06,7.649299501933314e-06
3.3436287948009528e-06,-9.057496803038657e-06,6.245618932173059e-06
3.151243757420245e-06,-9.88748377725334e-06,4.695145618626216e-06
2.8848210166221515e-06,-1.0424622255375762e-05,3.0580888571881837e-06
2.553796904352957e-06,-1.0666083821593356e-05,1.3932097627094692e-06
2.170112567672683e-06,-1.0621164382821171e-05,-2.457736833052104e-07
1.7472998705021533e-06,-1.0308425520788739e-05,-1.8124301403765196e-06
1.299574091623952e-06,-9.752731065467741e-06,-3.268518520429258e-06
8.410565744184947e-07,-8.982660520634024e-06,-4.583839674865525e-06
3.8518717676612515e-07,-8.028541137151371e-06,-5.735435123562387e-06
-5.566895902763418e-08,-6.921131945212478e-06,-6.706505304059839e-06
-4.7045057828771397e-07,-5.690861787533805e-06,-7.485319769694394e-06
-4.4635227077816647e-07,-5.386777789472909e-06,-7.718295391740253e-06
-8.074035866174497e-07,-4.039196745377399e-06,-8.257780986516015e-06
-1.1332127916373425e-06,-2.63509496993605e-06,-8.585014549462231e-06
-1.4165050047594593e-06,-1.2039306092296935e-06,-8.699993007160585e-06
-1.650805605399476e-06,2.2600139463959658e-07,-8.605875840308415e-06
-1.8305434796553845e-06,1.6276012401906357e-06,-8.30860821041929e-06
-1.951142753173946e-06,2.974962537233495e-06,-7.816635527498138e-06
-2.0091060600779113e-06,4.2433578633943676e-06,-7.1406950706183326e-06
-2.0020928992588355e-06,5.409222478162038e-06,-6.293673587006454e-06
-1.928996971729394e-06,6.45014206824245e-06,-5.2905264611864105e-06
-1.7900265299571517e-06,7.34485104590247e-06,-4.148261803135635e-06
-1.5867914018895811e-06,8.073254382769608e-06,-2.885999445102666e-06
-1.3223989280400335e-06,8.616498062332498e-06,-1.5251179228421534e-06
-1.0015578056472424e-06,8.957130154086443e-06,-8.94990517984206e-08
-6.306829121625146e-07,9.079414033548034e-06,1.3941340097102578e-06
-2.1798491985882497e-07,8.969872606845954e-06,2.895817298122163e-06
2.2648399103122542e-07,8.618148867718958e-06,4.38196235472819e-06
6.9087104638922e-07,8.018250542460766e-06,5.815126257234351e-06
1.1617044025837905e-06,7.17018909293058e-06,7.1541394188729685e-06
1.624270434730436e-06,6.081913855252438e-06,8.35484255609239e-06
2.063224027988935e-06,4.77128458692703e-06,9.371674715258042e-06
2.4634256679804576e-06,3.267655030684033e-06,1.0160246272654946e-05
2.810933116951552e-06,1.6125280487002048e-06,1.0680804911186098e-05
3.094005073721823e-06,-1.4122071124644538e-07,1.0902194350268487e-05
3.3039309628180345e-06,-1.9318112766935617e-06,1.0805620949130865e-05
3.4355154652542522e-06,-3.692566676514764e-06,1.038742569476641e-05
3.4871267691586226e-06,-5.356864569394892e-06,9.660207645557753e-06
3.4603369479118064e-06,-6.863161534787379e-06,8.652034190626212e-06
3.359290181048794e-06,-8.159229555858002e-06,7.40394790890217e-06
3.189984105447591e-06,-9.205020375923614e-06,5.966343009600761e-06
2.959628112090984e-06,-9.973967364239706e-06,4.394916941133854e-06
2.6761723094298325e-06,-1.0452878015148033e-05,2.7468154481848436e-06
2.348021261895742e-06,-1.0640767725324771e-05,1.0773826126626407e-06
1.983889452655802e-06,-1.054703619004843e-05,-5.622900612363562e-07
1.5927330205806626e-06,-1.0189345185906883e-05,-2.126987609931598e-06
1.1836991217218469e-06,-9.59147705650928e-06,-3.578244455002705e-06
7.660561958217677e-07,-8.781369974023014e-06,-4.884598017958876e-06
3.4909196212039084e-07,-7.789450391072105e-06,-6.021379831013581e-06
-5.801702819222945e-08,-6.647317195593538e-06,-6.970203672541046e-06
-4.463522707781673e-07,-5.386777789472931e-06,-7.718295391740263e-06
-3.63252873747982e-07,-5.411067868557474e-06,-7.776620550642986e-06
-7.355284245886852e-07,-4.057383374560185e-06,-8.318328633383831e-06
-1.0734634483893725e-06,-2.6463207546406607e-06,-8.645358601937398e-06
-1.3693814063416269e-06,-1.2079412946769722e-06,-8.75761268590337e-06
-1.6164769222212815e-06,2.2885897568502174e-07,-8.658297092570069e-06
-1.8089187507563166e-06,1.6364005679530882e-06,-8.353533407895337e-06
-1.9419383917655874e-06,2.9882361638338904e-06,-7.85206471384984e-06
-2.0119084393325205e-06,4.259154252715508e-06,-7.165041060251643e-06
-2.0164146347822716e-06,5.4251835559596594e-06,-6.3058715870279025e-06
-1.954325399125349e-06,6.4636053624057415e-06,-5.290136805989555e-06
-1.8258623236386988e-06,7.352980933287847e-06,-4.135561832174265e-06
-1.632674409122711e-06,8.073206811802357e-06,-2.8620573833043726e-06
-1.3779172558906096e-06,8.605621737301181e-06,-1.4918377340768148e-06
-1.0663352502263033e-06,8.9332037813764e-06,-4.962075089408907e-08
-7.043393803079646e-07,9.040912824431772e-06,1.4370985485044384e-06
-3.000652167593078e-07,8.916246809447736e-06,2.9377359039521783e-06
1.3661486703996802e-07,8.550082328675808e-06,4.4183430308485925e-06
5.941622158357285e-07,7.937849627975029e-06,5.841498686850067e-06
1.0595699076673838e-06,7.081036399171353e-06,7.166548122551378e-06
1.518731436759883e-06,5.9889158351519885e-06,8.35040697944639e-06
1.9570054745923825e-06,4.680259297071667e-06,9.349126863122575e-06
2.3599642102261657e-06,3.1846552230261683e-06,1.01203168231569e-05
2.714258819241943e-06,1.5429740460751767e-06,1.0626317333760697e-05
3.008481435499531e-06,-1.9343593739711363e-07,1.0837766307323174e-05
3.2338733763682108e-06,-1.965025319679915e-06,1.0736968668091679e-05
3.3847463264097366e-06,-3.707653549339963e-06,1.0320394055576782e-05
3.4585502415856805e-06,-5.357035050331064e-06,9.599753192459567e-06
3.4556160676656467e-06,-6.853299433808328e-06,8.601417177231224e-06
3.3786832485213155e-06,-8.144943540224412e-06,7.364324306474345e-06
3.2323574370798356e-06,-9.191659076791382e-06,5.936817636931951e-06
3.022623903152813e-06,-9.965822823006421e-06,4.372983267698865e-06
2.7564851055613764e-06,-1.0452712707773292e-05,2.729018977375082e-06
2.4417277484572823e-06,-1.0649690412994032e-05,1.0600247532499566e-06
2.0867808483977934e-06,-1.0564664103938648e-05,-5.825533842473697e-07
1.7006116741839496e-06,-1.0214145614192424e-05,-2.1527328599648332e-06
1.2926158232309804e-06,-9.621179000200106e-06,-3.6110686919653855e-06
8.724787081580711e-07,-8.813361490155379e-06,-4.925078953762711e-06
4.500063602605997e-07,-7.821112005468021e-06,-6.069157320228529e-06
3.493672509082823e-08,-6.676273091282413e-06,-7.024131182162828e-06
-3.632528737479782e-07,-5.411067868557498e-06,-7.776620550642989e-06
-2.788340851480501e-07,-5.42749510525157e-06,-7.835265579820084e-06
-6.615865966703461e-07,-4.068256122647711e-06,-8.377555518998916e-06
-1.0109705476779213e-06,-2.6512709556718785e-06,-8.703013011601985e-06
-1.3189367589296768e-06,-1.2070959786622342e-06,-8.811547224536483e-06
-1.578374784569173e-06,2.3489655954601923e-07,-8.706479350054791e-06
-1.7832141150272556e-06,1.6465810591447686e-06,-8.39414229258245e-06
-1.9285083053577513e-06,3.0011047079205747e-06,-7.883579460773182e-06
-2.010507224391711e-06,4.272903349657289e-06,-7.186325765159911e-06
-2.0267218507488274e-06,5.437721399382457e-06,-6.31625615059124e-06
-1.9759853125560986e-06,6.472643771221039e-06,-5.289492961284062e-06
-1.8585131619691762e-06,7.356147201404857e-06,-4.1243704404274605e-06
-1.675964917185249e-06,8.068183275562832e-06,-2.8414602973782338e-06
-1.4315072208045095e-06,8.59031519591176e-06,-1.4636641800430826e-06
-1.129875969946512e-06,8.905943463835037e-06,-1.6374533120885736e-08
-7.774299213187164e-07,9.000669581115475e-06,1.472308015524286e-06
-3.82181312702273e-07,8.862856944028773e-06,2.9713373118555276e-06
4.6219560530382364e-08,8.484447003834852e-06,4.446537758559864e-06
4.965773934770867e-07,7.862066726702851e-06,5.860592802139098e-06
9.563591409974822e-07,6.998410422070938e-06,7.173368842091571e-06
1.4120486718570972e-06,5.903790297570401e-06,8.342760645349464e-06
1.849665021920193e-06,4.597634268129768e-06,9.326219919320358e-06
2.2554278511629297e-06,3.1095963907147993e-06,1.0083032627261739e-05
2.6165100888485847e-06,1.4798853759202151e-06,1.0577238504121455e-05
2.9217766698747217e-06,-2.4153532679699174e-07,1.0780871179030177e-05
3.1623890560926316e-06,-1.9970398595262908e-06,1.0677012669781243e-05
3.3321734920235187e-06,-3.7246045199194736e-06,1.0262089163098987e-05
3.4277069998043818e-06,-5.361832446672309e-06,9.546938258088261e-06
3.448149414501895e-06,-6.850139701704024e-06,8.556428407998964e-06
3.3949111793916167e-06,-8.13849131007023e-06,7.327715926947528e-06
3.271269853943793e-06,-9.186223085023241e-06,5.9074726943022375e-06
3.082028032068811e-06,-9.96471338090735e-06,4.3485413206978585e-06
2.833257380544297e-06,-1.0457889477400568e-05,2.7064743901103535e-06
2.5321232195384477e-06,-1.0661713756336968e-05,1.0363351294271833e-06
2.1867520676952237e-06,-1.0582887290699733e-05,-6.099733510817381e-07
1.8060981304693943e-06,-1.0237047827898206e-05,-2.185696365391056e-06
1.3997782650743972e-06,-9.646739880001393e-06,-3.6504860121282896e-06
9.778665716421803e-07,-8.839403589959077e-06,-4.9709760157597355e-06
5.50658372529503e-07,-7.845571468636235e-06,-6.120792008747049e-06
1.2842306699451868e-07,-6.697388334270371e-06,-7.080157827179912e-06
-2.78834085148047e-07,-5.427495105251592e-06,-7.83526557982009e-06
-1.934263302822682e-07,-5.4360053787553975e-06,-7.894503636464316e-06
-5.859196337437644e-07,-4.071676109316689e-06,-8.435698323133819e-06
-9.460661868287044e-07,-2.649740884707027e-06,-8.758170598351975e-06
-1.2654761066490504e-06,-1.2011422925350444e-06,-8.86194507961767e-06
-1.536763068626653e-06,2.4439871044554015e-07,-8.750531135925007e-06
-1.7536418769938135e-06,1.6584475689652504e-06,-8.43051073373167e-06
-1.911006478492264e-06,3.0138851746659003e-06,-7.911231134062367e-06
-2.004994774632329e-06,4.28492949394384e-06,-7.20458335842751e-06
-2.033045138501302e-06,5.44716525637594e-06,-6.324849405681829e-06
-1.993948276191351e-06,6.477590098868191e-06,-5.288607163075593e-06
-1.8878969842590085e-06,7.3546843776417906e-06,-4.114688897348054e-06
-1.7165351730005048e-06,8.058516098248586e-06,-2.8241946597577627e-06
-1.483005806641009e-06,8.570901131444212e-06,-1.4405636121664292e-06
-1.1919946403033414e-06,8.875650494038055e-06,1.029812208367241e-08
-8.497623721064802e-07,8.958948269939805e-06,1.4998472535329453e-06
-4.6415195661377785e-07,8.809911272993923e-06,2.9967278583873436e-06
-4.455089140078303e-08,8.421378193440455e-06,4.466660815707068e-06
3.98218086099596e-07,7.79095339311327e-06,5.872507797323309e-06
8.521073237579837e-07,6.922280907105475e-06,7.174655473544159e-06
1.3041804370517173e-06,5.826445012186619e-06,8.331881004925544e-06
1.7410834775416427e-06,4.523294301154097e-06,9.30283272528581e-06
2.1496325736514992e-06,3.04239322648756e-06,1.00481719233228e-05
2.5174647540922723e-06,1.4232605825710787e-06,1.053327226658982e-05
2.8336682229355638e-06,-2.853989442496899e-07,1.0731192723815621e-05
3.0892972008522475e-06,-2.0276084857966494e-06,1.0625488078949143e-05
3.277695307006089e-06,-3.7430811911647435e-06,1.0212366355987022e-05
3.3945984428897837e-06,-5.370894072509168e-06,9.501783028038493e-06
3.438046288883476e-06,-6.853377779924212e-06,8.517258577495267e-06
3.40817616590777e-06,-8.139699920159658e-06,7.294448700904456e-06
3.306985390718423e-06,-9.188715785297547e-06,5.878704154055954e-06
3.138126122034815e-06,-9.970825189639762e-06,4.321980846438328e-06
2.9067546041649537e-06,-1.0468747773825562e-05,2.6794971882737597e-06
2.619416508873892e-06,-1.067727637235042e-05,1.0065089828565726e-06
2.2839287328505993e-06,-1.0602179611478107e-05,-6.444935128243181e-07
1.909220318785522e-06,-1.0258500798657366e-05,-2.2259536498817188e-06
1.5051142538059177e-06,-9.66853671568673e-06,-3.6966787646652145e-06
1.0820554042896558e-06,-8.85977151855887e-06,-5.022543653198865e-06
6.5080709740148e-07,-7.862989516236084e-06,-6.176574123081754e-06
2.2214505602100864e-07,-6.7107105580572225e-06,-7.138577535994825e-06
-1.9342633028226431e-07,-5.436005378755423e-06,-7.894503636464321e-06
-1.073762061674839e-07,-5.436590510796007e-06,-7.954623958141914e-06
-5.088942330125916e-07,-4.067549684406986e-06,-8.493016058322345e-06
-8.791153818690856e-07,-2.6415663590737595e-06,-8.811052664590356e-06
-1.2093433476943284e-06,-1.1898599682264565e-06,-8.908988000836653e-06
-1.4919482076603119e-06,2.576291411188969e-07,-8.790596718571035e-06
-1.720458119664493e-06,1.6722969940321449e-06,-8.462749775382361e-06
-1.8896293358599859e-06,3.0268997475680383e-06,-7.935102455243084e-06
-1.9955020866516694e-06,4.295574156226776e-06,-7.219872543884382e-06
-2.0354477240992485e-06,5.453870986109345e-06,-6.331688875712382e-06
-2.0082107097452195e-06,6.478809781819989e-06,-5.287496685591448e-06
-1.9139475863250074e-06,7.34896164445892e-06,-4.106513307255859e-06
-1.7542637125848798e-06,8.04457031490321e-06,-2.8102332357082955e-06
-1.5322468402081503e-06,8.547729717779533e-06,-1.4224832228192342e-06
-1.2524941096723479e-06,8.842646465120308e-06,3.04761698670645e-08
-9.211253856719552e-07,8.916025908730447e-06,1.5198181954405722e-06
-5.457710126914054e-07,8.757625944488967e-06,3.014023492400915e-06
-1.3551662513407168e-07,8.361017962514199e-06,4.478826081175313e-06
2.992169281935908e-07,7.724572020074053e-06,5.87733258097392e-06
7.468817014883724e-07,6.852637404043477e-06,7.170445146123415e-06
1.1951167226944902e-06,5.756819265138986e-06,8.317728696967367e-06
1.6311717221309016e-06,4.457166377694204e-06,9.27883531378911e-06
2.0424211667194575e-06,2.9830077782774754e-06,1.001551936161444e-05
2.416922059458844e-06,1.3731418122953099e-06,1.0494147753488738e-05
2.7439472574600807e-06,-3.2487673472846484e-07,1.0688457129648755e-05
3.0144212697401898e-06,-2.056475338375245e-06,1.0582182565956743e-05
3.2212046326418736e-06,-3.762758488757975e-06,1.0171133510243818e-05
3.35921253028284e-06,-5.383889812698942e-06,9.464350340796717e-06
3.425398336751839e-06,-6.862753392654722e-06,8.484124502604532e-06
3.418663319054968e-06,-8.148443703572609e-06,7.264856171801225e-06
3.3397560742163596e-06,-9.19918364035248e-06,5.850899430871769e-06
3.191199860451762e-06,-9.984379222402725e-06,4.293671970543399e-06
2.977247222897645e-06,-1.0485653011076077e-05,2.6483781759484847e-06
2.703829052306189e-06,-1.0696836174386136e-05,9.707170576614434e-07
2.3784538394399922e-06,-1.0623031377367613e-05,-6.860781496209417e-07
2.010024684798781e-06,-1.0278971311044622e-05,-2.273595730333623e-06
1.6085676070227395e-06,-9.686969232184517e-06,-3.7498400687322487e-06
1.184891216411727e-06,-8.874770223208111e-06,-5.080044361620808e-06
7.502141455431797e-07,-7.873563907043698e-06,-6.236801995787147e-06
3.157990909156484e-07,-6.716330307132727e-06,-7.1996952236821936e-06
-1.0737620616748054e-07,-5.436590510796029e-06,-7.954623958141918e-06
-2.1031188760679783e-08,-5.4292481574411e-06,-8.015860184015366e-06
-4.308812283577013e-07,-4.055799408947622e-06,-8.54971037248746e-06
-8.104899380037761e-07,-2.6266075031160467e-06,-8.861823721715825e-06
-1.150890864936829e-06,-1.1730585557937539e-06,-8.952802819403026e-06
-1.4442455946112248e-06,2.748186085710736e-07,-8.82676765676197e-06
-1.6839269755833543e-06,1.6883919069528236e-06,-8.490919577847815e-06
-1.8645790022601e-06,3.0404358441922444e-06,-7.955226330705224e-06
-1.9821621340248413e-06,4.305143608469736e-06,-7.232202534788819e-06
-2.0339899024999167e-06,5.458157995505052e-06,-6.336762565436123e-06
-2.018760315176532e-06,6.476629137035603e-06,-5.286129616560336e-06
-1.936583787700915e-06,7.339304758702028e-06,-4.099792213050843e-06
-1.7890078410608736e-06,8.026661833508854e-06,-2.7995051518411946e-06
-1.5790371656407322e-06,8.521095670467052e-06,-1.4093336692317292e-06
-1.3111454581467937e-06,8.807191817872252e-06,4.426428874116192e-08
-9.912723906081467e-07,8.872114946538003e-06,1.5323340578931517e-06
-6.267952011316668e-07,8.706153143759983e-06,3.023334290686442e-06
-2.264602737276349e-07,8.303450469704593e-06,4.483123545348641e-06
1.9974299099702182e-07,7.662939182560653e-06,5.875115987402445e-06
6.407836666903359e-07,6.78944098874025e-06,7.160723654536055e-06
1.0848782869501632e-06,5.694844068975961e-06,8.300209408023321e-06
1.5198668775001048e-06,4.399188483183812e-06,9.254048143898935e-06
1.933656721499479e-06,2.931427190263667e-06,9.984823553007671e-06
2.3146938980579313e-06,1.3296018641323952e-06,1.0459576510307427e-05
2.652408209464411e-06,-3.5979204770065934e-07,1.0652391480323602e-05
2.9375775186739765e-06,-2.083369811137238e-06,1.0546898231772543e-05
3.1625768973517867e-06,-3.7833120519595905e-06,1.0138318179731554e-05
3.3215115916278137e-06,-5.400504302821203e-06,9.434719046566405e-06
3.410267033865362e-06,-6.878029486546298e-06,8.45724848203396e-06
3.426527534144873e-06,-8.164621045989477e-06,7.2392637158086955e-06
3.3698078945955264e-06,-9.217690602859457e-06,5.8244251150802126e-06
3.2415120474542913e-06,-1.0005602065980152e-05,4.263955696877867e-06
3.0449951504269656e-06,-1.0508962094367847e-05,2.6133770838677465e-06
2.785579601390965e-06,-1.0720829402964581e-05,9.291038413171127e-07
2.4704738018431066e-06,-1.0645901671721236e-05,-7.347071911743596e-07
2.108564843073095e-06,-1.0298890615724194e-05,-2.328714846416544e-06
1.7100906684106058e-06,-9.702403006922624e-06,-3.810148433907485e-06
1.286227856017625e-06,-8.884676923506296e-06,-5.143711085263652e-06
8.486467746998381e-07,-7.877474677081354e-06,-6.3017320957848855e-06
4.0908412190630294e-07,-6.714332179499849e-06,-7.263765209162395e-06
-2.103118876067501e-08,-5.429248157441126e-06,-8.015860184015373e-06
6.527793762823074e-08,-5.413949501920936e-06,-8.078332752523797e-06
-3.5223352343672123e-07,-4.036340973101387e-06,-8.605861876640588e-06
-7.405425879252204e-07,-2.604736167674834e-06,-8.910523696236776e-06
-1.0904507497139977e-06,-1.1505761075830086e-06,-8.993391586727993e-06
-1.3939488784383029e-06,2.961546934727699e-07,-8.85901292883316e-06
-1.64428902286845e-06,1.7069389864296463e-06,-8.514961521415165e-06
-1.8360318068070746e-06,3.054713806530978e-06,-7.971521777818103e-06
-1.965079419438776e-06,4.3138668671048285e-06,-7.241474460315114e-06
-2.028700467066807e-06,5.460258766353867e-06,-6.339957265732516e-06
-2.0255500693183685e-06,6.4712780896898234e-06,-5.284381190180518e-06
-1.9556865045988374e-06,7.32593381586708e-06,-4.0943917545670925e-06
-1.8205841196402899e-06,8.004992207826234e-06,-2.791870307541425e-06
-1.6231406927515683e-06,8.491172034441438e-06,-1.4009727749017129e-06
-1.3676755805992087e-06,8.769420565888518e-06,5.180023794474642e-08
-1.0599125384008162e-06,8.827300640822278e-06,1.5375184481826386e-06
-7.069381438934601e-07,8.655522518846414e-06,3.024756255951329e-06
-3.171238123915085e-07,8.248648454288127e-06,4.4796048543373405e-06
1.0000240499591825e-07,7.605977828516976e-06,5.865847075882032e-06
5.339470401309055e-07,6.7325825433375685e-06,7.145401342858584e-06
9.735127048980699e-07,5.640406854778561e-06,8.279145956413078e-06
1.4071261993498141e-06,4.349281167298305e-06,9.228210905784772e-06
1.8232145007439698e-06,2.887642794655247e-06,9.955763283930862e-06
2.210594937675638e-06,1.292731525642164e-06,1.0429217268518253e-05
2.5588376281379652e-06,-3.8994567309898474e-07,1.0622688808225526e-05
2.858563125803462e-06,-2.108002317918414e-06,1.0519419016830282e-05
3.1016580543647565e-06,-3.8044069984991994e-06,1.0113839255529149e-05
3.281420494186179e-06,-5.420420600838323e-06,9.412961029781029e-06
